CVE_ID,state,assigner,date_published,date_updated,cvss_score,cvss_version,cwes,exploitDB_type,exploitDB_platform,KEV_product,KEV_knownRansomwareCampaignUse,Vendor,id,date_mastodon
CVE-2024-25971,PUBLISHED,dell,2024-03-28T18:43:06.075Z,2024-08-01T23:52:06.184Z,5.5,3.1,CWE-611,,,,,,112200821629333031,2024-04-02T09:04:29.000Z
CVE-2024-25971,PUBLISHED,dell,2024-03-28T18:43:06.075Z,2024-08-01T23:52:06.184Z,5.5,3.1,CWE-611,,,,,,112200821629333031,2024-04-02T09:04:29.000Z
CVE-2024-25978,PUBLISHED,fedora,2024-02-19T16:31:13.715Z,2024-08-01T23:52:06.392Z,7.5,3.1,CWE-400,,,,,,111968903675914291,2024-02-21T10:04:40.000Z
CVE-2024-25978,PUBLISHED,fedora,2024-02-19T16:31:13.715Z,2024-08-01T23:52:06.392Z,7.5,3.1,CWE-400,,,,,,111968903675914291,2024-02-21T10:04:40.000Z
CVE-2024-25979,PUBLISHED,fedora,2024-02-19T16:31:34.282Z,2024-08-21T17:43:34.445Z,5.3,3.1,CWE-233,,,,,,111968903657828466,2024-02-21T10:04:39.000Z
CVE-2024-25979,PUBLISHED,fedora,2024-02-19T16:31:34.282Z,2024-08-21T17:43:34.445Z,5.3,3.1,CWE-233,,,,,,111968903657828466,2024-02-21T10:04:39.000Z
CVE-2024-2598,PUBLISHED,INCIBE,2024-03-18T14:02:40.296Z,2024-08-01T19:18:48.109Z,7.1,3.1,CWE-79,,,,,,112121785074072972,2024-03-19T10:04:27.000Z
CVE-2024-2598,PUBLISHED,INCIBE,2024-03-18T14:02:40.296Z,2024-08-01T19:18:48.109Z,7.1,3.1,CWE-79,,,,,,112121785049987512,2024-03-19T10:04:26.000Z
CVE-2024-2598,PUBLISHED,INCIBE,2024-03-18T14:02:40.296Z,2024-08-01T19:18:48.109Z,7.1,3.1,CWE-79,,,,,,112121785074072972,2024-03-19T10:04:27.000Z
CVE-2024-2598,PUBLISHED,INCIBE,2024-03-18T14:02:40.296Z,2024-08-01T19:18:48.109Z,7.1,3.1,CWE-79,,,,,,112121785049987512,2024-03-19T10:04:26.000Z
CVE-2024-25980,PUBLISHED,fedora,2024-02-19T16:32:08.068Z,2024-08-01T23:52:06.126Z,4.3,3.1,CWE-284,,,,,,111968903594600538,2024-02-21T10:04:39.000Z
CVE-2024-25980,PUBLISHED,fedora,2024-02-19T16:32:08.068Z,2024-08-01T23:52:06.126Z,4.3,3.1,CWE-284,,,,,,111968903594600538,2024-02-21T10:04:39.000Z
CVE-2024-25981,PUBLISHED,fedora,2024-02-19T16:32:28.338Z,2024-08-01T23:52:06.441Z,4.3,3.1,CWE-284,,,,,,111968903462254534,2024-02-21T10:04:39.000Z
CVE-2024-25981,PUBLISHED,fedora,2024-02-19T16:32:28.338Z,2024-08-01T23:52:06.441Z,4.3,3.1,CWE-284,,,,,,111968903462254534,2024-02-21T10:04:39.000Z
CVE-2024-25982,PUBLISHED,fedora,2024-02-19T16:32:42.136Z,2025-04-24T15:08:34.553Z,4.3,3.1,CWE-352,,,,,,111968903659981046,2024-02-21T10:04:39.000Z
CVE-2024-25982,PUBLISHED,fedora,2024-02-19T16:32:42.136Z,2025-04-24T15:08:34.553Z,4.3,3.1,CWE-352,,,,,,111968903659981046,2024-02-21T10:04:39.000Z
CVE-2024-25983,PUBLISHED,fedora,2024-02-19T16:32:58.729Z,2024-08-01T23:52:06.541Z,3.5,3.1,CWE-639,,,,,,111968903451125734,2024-02-21T10:04:39.000Z
CVE-2024-25983,PUBLISHED,fedora,2024-02-19T16:32:58.729Z,2024-08-01T23:52:06.541Z,3.5,3.1,CWE-639,,,,,,111968903451125734,2024-02-21T10:04:39.000Z
CVE-2024-25996,PUBLISHED,CERTVDE,2024-03-12T08:11:08.905Z,2024-08-01T23:52:06.388Z,5.3,3.1,CWE-346,,,,,Phoenix Contact,112087836241341816,2024-03-13T10:10:47.000Z
CVE-2024-25996,PUBLISHED,CERTVDE,2024-03-12T08:11:08.905Z,2024-08-01T23:52:06.388Z,5.3,3.1,CWE-346,,,,,Phoenix Contact,112087836241341816,2024-03-13T10:10:47.000Z
CVE-2024-25997,PUBLISHED,CERTVDE,2024-03-12T08:11:19.909Z,2024-08-01T23:52:06.435Z,5.3,3.1,CWE-20,,,,,Phoenix Contact,112087836414232184,2024-03-13T10:10:49.000Z
CVE-2024-25997,PUBLISHED,CERTVDE,2024-03-12T08:11:19.909Z,2024-08-01T23:52:06.435Z,5.3,3.1,CWE-20,,,,,Phoenix Contact,112087836414232184,2024-03-13T10:10:49.000Z
CVE-2024-25998,PUBLISHED,CERTVDE,2024-03-12T08:11:31.787Z,2025-01-24T06:45:26.082Z,7.3,3.1,CWE-77,,,,,Phoenix Contact,112087836200560707,2024-03-13T10:10:47.000Z
CVE-2024-25998,PUBLISHED,CERTVDE,2024-03-12T08:11:31.787Z,2025-01-24T06:45:26.082Z,7.3,3.1,CWE-77,,,,,Phoenix Contact,112087836200560707,2024-03-13T10:10:47.000Z
CVE-2024-25999,PUBLISHED,CERTVDE,2024-03-12T08:11:41.862Z,2024-08-01T23:52:06.438Z,8.4,3.1,CWE-20,,,,,Phoenix Contact,112087836292901835,2024-03-13T10:10:48.000Z
CVE-2024-25999,PUBLISHED,CERTVDE,2024-03-12T08:11:41.862Z,2024-08-01T23:52:06.438Z,8.4,3.1,CWE-20,,,,,Phoenix Contact,112087836227677458,2024-03-13T10:10:48.000Z
CVE-2024-25999,PUBLISHED,CERTVDE,2024-03-12T08:11:41.862Z,2024-08-01T23:52:06.438Z,8.4,3.1,CWE-20,,,,,Phoenix Contact,112087836292901835,2024-03-13T10:10:48.000Z
CVE-2024-25999,PUBLISHED,CERTVDE,2024-03-12T08:11:41.862Z,2024-08-01T23:52:06.438Z,8.4,3.1,CWE-20,,,,,Phoenix Contact,112087836227677458,2024-03-13T10:10:48.000Z
CVE-2024-26000,PUBLISHED,CERTVDE,2024-03-12T08:11:52.050Z,2025-04-16T15:39:43.943Z,5.9,3.1,CWE-125,,,,,Phoenix Contact,112087836089629944,2024-03-13T10:10:46.000Z
CVE-2024-26000,PUBLISHED,CERTVDE,2024-03-12T08:11:52.050Z,2025-04-16T15:39:43.943Z,5.9,3.1,CWE-125,,,,,Phoenix Contact,112087836089629944,2024-03-13T10:10:46.000Z
CVE-2024-26001,PUBLISHED,CERTVDE,2024-03-12T08:12:03.535Z,2025-01-24T06:36:20.776Z,7.4,3.1,CWE-787,,,,,Phoenix Contact,112087836133612852,2024-03-13T10:10:47.000Z
CVE-2024-26001,PUBLISHED,CERTVDE,2024-03-12T08:12:03.535Z,2025-01-24T06:36:20.776Z,7.4,3.1,CWE-787,,,,,Phoenix Contact,112087836133612852,2024-03-13T10:10:47.000Z
CVE-2024-26002,PUBLISHED,CERTVDE,2024-03-12T08:12:13.841Z,2024-08-01T23:52:06.437Z,7.8,3.1,CWE-20,,,,,Phoenix Contact,112087836284168481,2024-03-13T10:10:48.000Z
CVE-2024-26002,PUBLISHED,CERTVDE,2024-03-12T08:12:13.841Z,2024-08-01T23:52:06.437Z,7.8,3.1,CWE-20,,,,,Phoenix Contact,112087836284168481,2024-03-13T10:10:48.000Z
CVE-2024-26003,PUBLISHED,CERTVDE,2024-03-12T08:12:26.754Z,2024-08-01T23:52:06.448Z,7.5,3.1,CWE-125,,,,,Phoenix Contact,112087836279305768,2024-03-13T10:10:48.000Z
CVE-2024-26003,PUBLISHED,CERTVDE,2024-03-12T08:12:26.754Z,2024-08-01T23:52:06.448Z,7.5,3.1,CWE-125,,,,,Phoenix Contact,112087836279305768,2024-03-13T10:10:48.000Z
CVE-2024-26004,PUBLISHED,CERTVDE,2024-03-12T08:12:38.367Z,2024-08-01T23:52:06.500Z,7.5,3.1,CWE-824,,,,,Phoenix Contact,112087836154175461,2024-03-13T10:10:47.000Z
CVE-2024-26004,PUBLISHED,CERTVDE,2024-03-12T08:12:38.367Z,2024-08-01T23:52:06.500Z,7.5,3.1,CWE-824,,,,,Phoenix Contact,112087836154175461,2024-03-13T10:10:47.000Z
CVE-2024-26016,PUBLISHED,apache,2024-02-28T11:28:38.319Z,2025-04-22T15:57:40.166Z,4.3,3.1,CWE-863,,,,,,112014198198899577,2024-02-29T10:03:40.000Z
CVE-2024-26016,PUBLISHED,apache,2024-02-28T11:28:38.319Z,2025-04-22T15:57:40.166Z,4.3,3.1,CWE-863,,,,,,112014198198899577,2024-02-29T10:03:40.000Z
CVE-2024-26018,PUBLISHED,jpcert,2024-03-26T09:32:13.657Z,2024-10-31T18:02:16.017Z,,,,,,,,,112161416380833436,2024-03-26T10:03:09.000Z
CVE-2024-26018,PUBLISHED,jpcert,2024-03-26T09:32:13.657Z,2024-10-31T18:02:16.017Z,,,,,,,,,112161416380833436,2024-03-26T10:03:09.000Z
CVE-2024-26026,PUBLISHED,f5,2024-05-08T15:01:28.771Z,2024-08-01T23:59:31.336Z,7.5,3.1,CWE-200,,,,,,112421490149775923,2024-05-11T08:23:24.288Z
CVE-2024-26026,PUBLISHED,f5,2024-05-08T15:01:28.771Z,2024-08-01T23:59:31.336Z,7.5,3.1,CWE-200,,,,,,112421490149775923,2024-05-11T08:23:24.288Z
CVE-2024-26026,PUBLISHED,f5,2024-05-08T15:01:28.771Z,2024-08-01T23:59:31.336Z,7.5,3.1,CWE-200,,,,,,112421490149775923,2024-05-11T08:23:24.288Z
CVE-2024-26026,PUBLISHED,f5,2024-05-08T15:01:28.771Z,2024-08-01T23:59:31.336Z,7.5,3.1,CWE-200,,,,,,112421490149775923,2024-05-11T08:23:24.288Z
CVE-2024-26028,PUBLISHED,adobe,2024-03-18T17:54:19.998Z,2024-10-07T13:28:14.886Z,5.4,3.1,CWE-79,,,,,,112087835748066082,2024-03-13T10:10:42.000Z
CVE-2024-26028,PUBLISHED,adobe,2024-03-18T17:54:19.998Z,2024-10-07T13:28:14.886Z,5.4,3.1,CWE-79,,,,,,112087835748066082,2024-03-13T10:10:42.000Z
CVE-2024-26030,PUBLISHED,adobe,2024-03-18T17:54:27.161Z,2024-10-07T14:13:59.810Z,5.4,3.1,CWE-79,,,,,,112087835780043328,2024-03-13T10:10:42.000Z
CVE-2024-26030,PUBLISHED,adobe,2024-03-18T17:54:27.161Z,2024-10-07T14:13:59.810Z,5.4,3.1,CWE-79,,,,,,112087835780043328,2024-03-13T10:10:42.000Z
CVE-2024-26031,PUBLISHED,adobe,2024-03-18T17:54:29.925Z,2024-10-07T14:02:18.313Z,5.4,3.1,CWE-79,,,,,,112087835971279525,2024-03-13T10:10:44.000Z
CVE-2024-26031,PUBLISHED,adobe,2024-03-18T17:54:29.925Z,2024-10-07T14:02:18.313Z,5.4,3.1,CWE-79,,,,,,112087835971279525,2024-03-13T10:10:44.000Z
CVE-2024-26032,PUBLISHED,adobe,2024-03-18T17:54:18.453Z,2024-10-07T13:57:58.866Z,5.4,3.1,CWE-79,,,,,,112087836056740822,2024-03-13T10:10:44.000Z
CVE-2024-26032,PUBLISHED,adobe,2024-03-18T17:54:18.453Z,2024-10-07T13:57:58.866Z,5.4,3.1,CWE-79,,,,,,112087836056740822,2024-03-13T10:10:44.000Z
CVE-2024-26033,PUBLISHED,adobe,2024-03-18T17:54:41.876Z,2024-10-07T13:54:51.071Z,5.4,3.1,CWE-79,,,,,,112087835931322549,2024-03-13T10:10:42.000Z
CVE-2024-26033,PUBLISHED,adobe,2024-03-18T17:54:41.876Z,2024-10-07T13:54:51.071Z,5.4,3.1,CWE-79,,,,,,112087835931322549,2024-03-13T10:10:42.000Z
CVE-2024-26034,PUBLISHED,adobe,2024-03-18T17:54:32.169Z,2024-10-07T13:54:39.765Z,5.4,3.1,CWE-79,,,,,,112087835796314774,2024-03-13T10:10:42.000Z
CVE-2024-26034,PUBLISHED,adobe,2024-03-18T17:54:32.169Z,2024-10-07T13:54:39.765Z,5.4,3.1,CWE-79,,,,,,112087835796314774,2024-03-13T10:10:42.000Z
CVE-2024-26035,PUBLISHED,adobe,2024-03-18T17:54:42.653Z,2024-10-07T13:52:57.246Z,5.4,3.1,CWE-79,,,,,,112087835771601621,2024-03-13T10:10:42.000Z
CVE-2024-26035,PUBLISHED,adobe,2024-03-18T17:54:42.653Z,2024-10-07T13:52:57.246Z,5.4,3.1,CWE-79,,,,,,112087835771601621,2024-03-13T10:10:42.000Z
CVE-2024-26038,PUBLISHED,adobe,2024-03-18T17:54:24.870Z,2024-10-07T13:51:49.772Z,5.4,3.1,CWE-79,,,,,,112087836063482505,2024-03-13T10:10:44.000Z
CVE-2024-26038,PUBLISHED,adobe,2024-03-18T17:54:24.870Z,2024-10-07T13:51:49.772Z,5.4,3.1,CWE-79,,,,,,112087836063482505,2024-03-13T10:10:44.000Z
CVE-2024-26040,PUBLISHED,adobe,2024-03-18T17:54:22.298Z,2024-10-07T13:48:27.535Z,5.4,3.1,CWE-79,,,,,,112087835908668037,2024-03-13T10:10:43.000Z
CVE-2024-26040,PUBLISHED,adobe,2024-03-18T17:54:22.298Z,2024-10-07T13:48:27.535Z,5.4,3.1,CWE-79,,,,,,112087835908668037,2024-03-13T10:10:43.000Z
CVE-2024-26041,PUBLISHED,adobe,2024-03-18T17:54:12.721Z,2024-10-07T13:44:31.267Z,5.4,3.1,CWE-79,,,,,,112087836076584351,2024-03-13T10:10:45.000Z
CVE-2024-26041,PUBLISHED,adobe,2024-03-18T17:54:12.721Z,2024-10-07T13:44:31.267Z,5.4,3.1,CWE-79,,,,,,112087836076584351,2024-03-13T10:10:45.000Z
CVE-2024-26042,PUBLISHED,adobe,2024-03-18T17:54:20.766Z,2024-10-07T13:44:07.571Z,5.4,3.1,CWE-79,,,,,,112087836203823154,2024-03-13T10:10:46.000Z
CVE-2024-26042,PUBLISHED,adobe,2024-03-18T17:54:20.766Z,2024-10-07T13:44:07.571Z,5.4,3.1,CWE-79,,,,,,112087836203823154,2024-03-13T10:10:46.000Z
CVE-2024-26043,PUBLISHED,adobe,2024-03-18T17:54:11.927Z,2024-10-07T13:43:56.557Z,5.4,3.1,CWE-79,,,,,,112087836021411714,2024-03-13T10:10:44.000Z
CVE-2024-26043,PUBLISHED,adobe,2024-03-18T17:54:11.927Z,2024-10-07T13:43:56.557Z,5.4,3.1,CWE-79,,,,,,112087836021411714,2024-03-13T10:10:44.000Z
CVE-2024-26044,PUBLISHED,adobe,2024-03-18T17:54:25.638Z,2024-10-07T13:43:45.552Z,5.4,3.1,CWE-79,,,,,,112087835904255771,2024-03-13T10:10:43.000Z
CVE-2024-26044,PUBLISHED,adobe,2024-03-18T17:54:25.638Z,2024-10-07T13:43:45.552Z,5.4,3.1,CWE-79,,,,,,112087835904255771,2024-03-13T10:10:43.000Z
CVE-2024-26045,PUBLISHED,adobe,2024-03-18T17:54:15.041Z,2024-10-07T13:43:00.170Z,5.4,3.1,CWE-79,,,,,,112087836058317082,2024-03-13T10:10:44.000Z
CVE-2024-26045,PUBLISHED,adobe,2024-03-18T17:54:15.041Z,2024-10-07T13:43:00.170Z,5.4,3.1,CWE-79,,,,,,112087836058317082,2024-03-13T10:10:44.000Z
CVE-2024-26050,PUBLISHED,adobe,2024-03-18T17:54:24.118Z,2024-12-12T17:04:53.677Z,4.8,3.1,CWE-79,,,,,,112087835986447028,2024-03-13T10:10:44.000Z
CVE-2024-26050,PUBLISHED,adobe,2024-03-18T17:54:24.118Z,2024-12-12T17:04:53.677Z,4.8,3.1,CWE-79,,,,,,112087835986447028,2024-03-13T10:10:44.000Z
CVE-2024-26051,PUBLISHED,adobe,2024-03-18T17:54:35.182Z,2024-12-12T17:09:07.251Z,5.4,3.1,CWE-79,,,,,,112087836072804407,2024-03-13T10:10:45.000Z
CVE-2024-26051,PUBLISHED,adobe,2024-03-18T17:54:35.182Z,2024-12-12T17:09:07.251Z,5.4,3.1,CWE-79,,,,,,112087836072804407,2024-03-13T10:10:45.000Z
CVE-2024-26056,PUBLISHED,adobe,2024-03-18T17:54:32.920Z,2024-10-07T13:36:00.181Z,5.4,3.1,CWE-79,,,,,,112087835921084336,2024-03-13T10:10:42.000Z
CVE-2024-26056,PUBLISHED,adobe,2024-03-18T17:54:32.920Z,2024-10-07T13:36:00.181Z,5.4,3.1,CWE-79,,,,,,112087835921084336,2024-03-13T10:10:42.000Z
CVE-2024-26059,PUBLISHED,adobe,2024-03-18T17:54:28.781Z,2024-10-07T13:35:13.621Z,5.4,3.1,CWE-79,,,,,,112087835884115078,2024-03-13T10:10:42.000Z
CVE-2024-26059,PUBLISHED,adobe,2024-03-18T17:54:28.781Z,2024-10-07T13:35:13.621Z,5.4,3.1,CWE-79,,,,,,112087835884115078,2024-03-13T10:10:42.000Z
CVE-2024-2606,PUBLISHED,mozilla,2024-03-19T12:02:52.375Z,2024-10-30T15:06:14.489Z,,,,,,,,,112127454297340711,2024-03-20T10:06:12.000Z
CVE-2024-2606,PUBLISHED,mozilla,2024-03-19T12:02:52.375Z,2024-10-30T15:06:14.489Z,,,,,,,,,112127454297340711,2024-03-20T10:06:12.000Z
CVE-2024-26061,PUBLISHED,adobe,2024-03-18T17:54:37.818Z,2024-10-07T13:32:36.243Z,5.4,3.1,CWE-79,,,,,,112087835849935599,2024-03-13T10:10:42.000Z
CVE-2024-26061,PUBLISHED,adobe,2024-03-18T17:54:37.818Z,2024-10-07T13:32:36.243Z,5.4,3.1,CWE-79,,,,,,112087835849935599,2024-03-13T10:10:42.000Z
CVE-2024-26062,PUBLISHED,adobe,2024-03-18T17:54:43.423Z,2024-10-07T13:32:25.129Z,5.4,3.1,CWE-79,,,,,,112087835875885972,2024-03-13T10:10:43.000Z
CVE-2024-26062,PUBLISHED,adobe,2024-03-18T17:54:43.423Z,2024-10-07T13:32:25.129Z,5.4,3.1,CWE-79,,,,,,112087835875885972,2024-03-13T10:10:43.000Z
CVE-2024-26063,PUBLISHED,adobe,2024-03-18T17:54:44.927Z,2024-10-07T13:31:05.457Z,5.3,3.1,CWE-200,,,,,,112087835960507533,2024-03-13T10:10:42.000Z
CVE-2024-26063,PUBLISHED,adobe,2024-03-18T17:54:44.927Z,2024-10-07T13:31:05.457Z,5.3,3.1,CWE-200,,,,,,112087835960507533,2024-03-13T10:10:42.000Z
CVE-2024-26064,PUBLISHED,adobe,2024-03-18T17:54:40.089Z,2024-10-07T13:30:42.500Z,5.4,3.1,CWE-79,,,,,,112087835953672915,2024-03-13T10:10:43.000Z
CVE-2024-26064,PUBLISHED,adobe,2024-03-18T17:54:40.089Z,2024-10-07T13:30:42.500Z,5.4,3.1,CWE-79,,,,,,112087835953672915,2024-03-13T10:10:43.000Z
CVE-2024-26065,PUBLISHED,adobe,2024-03-18T17:54:46.434Z,2024-10-07T13:30:08.386Z,5.4,3.1,CWE-79,,,,,,112087835989292484,2024-03-13T10:10:44.000Z
CVE-2024-26065,PUBLISHED,adobe,2024-03-18T17:54:46.434Z,2024-10-07T13:30:08.386Z,5.4,3.1,CWE-79,,,,,,112087835989292484,2024-03-13T10:10:44.000Z
CVE-2024-26067,PUBLISHED,adobe,2024-03-18T17:54:23.059Z,2024-10-07T13:29:46.151Z,5.4,3.1,CWE-79,,,,,,112087836046358905,2024-03-13T10:10:45.000Z
CVE-2024-26067,PUBLISHED,adobe,2024-03-18T17:54:23.059Z,2024-10-07T13:29:46.151Z,5.4,3.1,CWE-79,,,,,,112087836046358905,2024-03-13T10:10:45.000Z
CVE-2024-26069,PUBLISHED,adobe,2024-03-18T17:54:38.587Z,2024-10-07T13:29:23.136Z,5.4,3.1,CWE-79,,,,,,112087835963356130,2024-03-13T10:10:44.000Z
CVE-2024-26069,PUBLISHED,adobe,2024-03-18T17:54:38.587Z,2024-10-07T13:29:23.136Z,5.4,3.1,CWE-79,,,,,,112087835963356130,2024-03-13T10:10:44.000Z
CVE-2024-26073,PUBLISHED,adobe,2024-03-18T17:54:27.917Z,2024-10-07T13:27:52.288Z,5.4,3.1,CWE-79,,,,,,112087835784487440,2024-03-13T10:10:42.000Z
CVE-2024-26073,PUBLISHED,adobe,2024-03-18T17:54:27.917Z,2024-10-07T13:27:52.288Z,5.4,3.1,CWE-79,,,,,,112087835784487440,2024-03-13T10:10:42.000Z
CVE-2024-26080,PUBLISHED,adobe,2024-03-18T17:54:44.176Z,2024-10-07T13:26:09.797Z,5.4,3.1,CWE-79,,,,,,112087836105851736,2024-03-13T10:10:45.000Z
CVE-2024-26080,PUBLISHED,adobe,2024-03-18T17:54:44.176Z,2024-10-07T13:26:09.797Z,5.4,3.1,CWE-79,,,,,,112087836105851736,2024-03-13T10:10:45.000Z
CVE-2024-2609,PUBLISHED,mozilla,2024-03-19T12:02:54.546Z,2025-03-14T19:18:01.610Z,,,,,,,,,112127454334449666,2024-03-20T10:06:12.000Z
CVE-2024-2609,PUBLISHED,mozilla,2024-03-19T12:02:54.546Z,2025-03-14T19:18:01.610Z,,,,,,,,,112127454334449666,2024-03-20T10:06:12.000Z
CVE-2024-26094,PUBLISHED,adobe,2024-03-18T17:54:21.532Z,2024-10-07T13:22:10.068Z,5.4,3.1,CWE-79,,,,,,112087836055904298,2024-03-13T10:10:45.000Z
CVE-2024-26094,PUBLISHED,adobe,2024-03-18T17:54:21.532Z,2024-10-07T13:22:10.068Z,5.4,3.1,CWE-79,,,,,,112087836055904298,2024-03-13T10:10:45.000Z
CVE-2024-26096,PUBLISHED,adobe,2024-03-18T17:54:33.670Z,2024-10-07T13:21:13.851Z,5.4,3.1,CWE-79,,,,,,112087835902293552,2024-03-13T10:10:43.000Z
CVE-2024-26096,PUBLISHED,adobe,2024-03-18T17:54:33.670Z,2024-10-07T13:21:13.851Z,5.4,3.1,CWE-79,,,,,,112087835902293552,2024-03-13T10:10:43.000Z
CVE-2024-2610,PUBLISHED,mozilla,2024-03-19T12:02:55.079Z,2025-02-13T17:41:01.598Z,,,,,,,,,112127454304493583,2024-03-20T10:06:12.000Z
CVE-2024-2610,PUBLISHED,mozilla,2024-03-19T12:02:55.079Z,2025-02-13T17:41:01.598Z,,,,,,,,,112127454304493583,2024-03-20T10:06:12.000Z
CVE-2024-26102,PUBLISHED,adobe,2024-03-18T17:54:26.400Z,2024-10-07T14:18:44.101Z,5.4,3.1,CWE-79,,,,,,112087835898181765,2024-03-13T10:10:43.000Z
CVE-2024-26102,PUBLISHED,adobe,2024-03-18T17:54:26.400Z,2024-10-07T14:18:44.101Z,5.4,3.1,CWE-79,,,,,,112087835898181765,2024-03-13T10:10:43.000Z
CVE-2024-26103,PUBLISHED,adobe,2024-03-18T17:54:35.952Z,2024-10-07T14:18:32.351Z,5.4,3.1,CWE-79,,,,,,112087835964641866,2024-03-13T10:10:43.000Z
CVE-2024-26103,PUBLISHED,adobe,2024-03-18T17:54:35.952Z,2024-10-07T14:18:32.351Z,5.4,3.1,CWE-79,,,,,,112087835964641866,2024-03-13T10:10:43.000Z
CVE-2024-26104,PUBLISHED,adobe,2024-03-18T17:54:37.061Z,2024-10-07T14:18:20.555Z,5.4,3.1,CWE-79,,,,,,112087835941242619,2024-03-13T10:10:44.000Z
CVE-2024-26104,PUBLISHED,adobe,2024-03-18T17:54:37.061Z,2024-10-07T14:18:20.555Z,5.4,3.1,CWE-79,,,,,,112087835941242619,2024-03-13T10:10:44.000Z
CVE-2024-26105,PUBLISHED,adobe,2024-03-18T17:54:17.682Z,2024-10-07T14:18:08.469Z,5.4,3.1,CWE-79,,,,,,112087835963356129,2024-03-13T10:10:44.000Z
CVE-2024-26105,PUBLISHED,adobe,2024-03-18T17:54:17.682Z,2024-10-07T14:18:08.469Z,5.4,3.1,CWE-79,,,,,,112087835963356129,2024-03-13T10:10:44.000Z
CVE-2024-26106,PUBLISHED,adobe,2024-03-18T17:54:45.683Z,2024-10-07T14:17:56.879Z,5.4,3.1,CWE-79,,,,,,112087836129881158,2024-03-13T10:10:46.000Z
CVE-2024-26106,PUBLISHED,adobe,2024-03-18T17:54:45.683Z,2024-10-07T14:17:56.879Z,5.4,3.1,CWE-79,,,,,,112087836129881158,2024-03-13T10:10:46.000Z
CVE-2024-26107,PUBLISHED,adobe,2024-03-18T17:54:15.791Z,2024-10-07T14:17:32.945Z,5.4,3.1,CWE-79,,,,,,112087835931122966,2024-03-13T10:10:42.000Z
CVE-2024-26107,PUBLISHED,adobe,2024-03-18T17:54:15.791Z,2024-10-07T14:17:32.945Z,5.4,3.1,CWE-79,,,,,,112087835931122966,2024-03-13T10:10:42.000Z
CVE-2024-2611,PUBLISHED,mozilla,2024-03-19T12:02:55.649Z,2025-02-13T17:41:02.264Z,,,,,,,,,112127454372972438,2024-03-20T10:06:12.000Z
CVE-2024-2611,PUBLISHED,mozilla,2024-03-19T12:02:55.649Z,2025-02-13T17:41:02.264Z,,,,,,,,,112127454372972438,2024-03-20T10:06:12.000Z
CVE-2024-26118,PUBLISHED,adobe,2024-03-18T17:54:19.221Z,2024-10-07T13:17:40.245Z,5.4,3.1,CWE-79,,,,,,112087835854012887,2024-03-13T10:10:42.000Z
CVE-2024-26118,PUBLISHED,adobe,2024-03-18T17:54:19.221Z,2024-10-07T13:17:40.245Z,5.4,3.1,CWE-79,,,,,,112087835854012887,2024-03-13T10:10:42.000Z
CVE-2024-26119,PUBLISHED,adobe,2024-03-18T17:54:30.681Z,2024-12-12T21:50:26.471Z,5.3,3.1,CWE-200,,,,,,112087835932863108,2024-03-13T10:10:44.000Z
CVE-2024-26119,PUBLISHED,adobe,2024-03-18T17:54:30.681Z,2024-12-12T21:50:26.471Z,5.3,3.1,CWE-200,,,,,,112087835932863108,2024-03-13T10:10:44.000Z
CVE-2024-26120,PUBLISHED,adobe,2024-03-18T17:54:39.335Z,2024-10-07T13:16:39.130Z,5.4,3.1,CWE-79,,,,,,112087836108510005,2024-03-13T10:10:45.000Z
CVE-2024-26120,PUBLISHED,adobe,2024-03-18T17:54:39.335Z,2024-10-07T13:16:39.130Z,5.4,3.1,CWE-79,,,,,,112087836108510005,2024-03-13T10:10:45.000Z
CVE-2024-26124,PUBLISHED,adobe,2024-03-18T17:54:31.429Z,2024-10-07T13:09:52.049Z,5.4,3.1,CWE-79,,,,,,112087835788559932,2024-03-13T10:10:42.000Z
CVE-2024-26124,PUBLISHED,adobe,2024-03-18T17:54:31.429Z,2024-10-07T13:09:52.049Z,5.4,3.1,CWE-79,,,,,,112087835788559932,2024-03-13T10:10:42.000Z
CVE-2024-26125,PUBLISHED,adobe,2024-03-18T17:54:13.503Z,2024-10-07T13:09:29.403Z,5.4,3.1,CWE-79,,,,,,112087835965974276,2024-03-13T10:10:44.000Z
CVE-2024-26125,PUBLISHED,adobe,2024-03-18T17:54:13.503Z,2024-10-07T13:09:29.403Z,5.4,3.1,CWE-79,,,,,,112087835965974276,2024-03-13T10:10:44.000Z
CVE-2024-26126,PUBLISHED,adobe,2024-06-13T07:53:56.382Z,2024-10-07T13:39:23.740Z,3.5,3.1,CWE-20,,,,,,112087836054601719,2024-03-13T10:10:44.000Z
CVE-2024-26126,PUBLISHED,adobe,2024-06-13T07:53:56.382Z,2024-10-07T13:39:23.740Z,3.5,3.1,CWE-20,,,,,,112087836054601719,2024-03-13T10:10:44.000Z
CVE-2024-26127,PUBLISHED,adobe,2024-06-13T07:52:39.702Z,2024-10-07T13:39:12.146Z,3.5,3.1,CWE-20,,,,,,112087836046502466,2024-03-13T10:10:45.000Z
CVE-2024-26127,PUBLISHED,adobe,2024-06-13T07:52:39.702Z,2024-10-07T13:39:12.146Z,3.5,3.1,CWE-20,,,,,,112087836046502466,2024-03-13T10:10:45.000Z
CVE-2024-26128,PUBLISHED,GitHub_M,2024-02-22T18:32:43.866Z,2024-08-01T23:59:32.303Z,5.4,3.1,CWE-79,,,,,,112002879545635201,2024-02-27T10:05:13.000Z
